,NO2,temp,ws,wd,Volume,Lockdown,hour,day_of_week,month,day,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,wd_1,wd_2,wd_3,wd_4
2020-03-19 08:00:00,38.20763,2.8,1.9,79.5,606,0,8,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 09:00:00,44.13584,4.3,1.8,71.8,485,0,9,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 10:00:00,33.72468,5.6,1.7,69.6,469,0,10,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 11:00:00,30.915159999999997,6.5,1.7,43.1,579,0,11,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 12:00:00,22.67454,6.9,2.1,32.2,603,0,12,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 13:00:00,15.18837,7.1,2.0,26.8,654,0,13,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 14:00:00,14.59823,7.1,2.4,32.7,528,0,14,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 15:00:00,15.42636,6.7,2.8,38.3,616,0,15,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 16:00:00,16.428420000000003,5.9,1.8,35.7,692,0,16,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 17:00:00,17.49135,4.9,1.6,63.5,663,0,17,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 18:00:00,29.449540000000002,4.4,1.4,86.8,458,0,18,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 19:00:00,45.26399,3.6,1.4,55.0,345,0,19,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 20:00:00,47.4241,2.8,1.4,65.6,214,0,20,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 21:00:00,47.69385,2.3,1.6,78.2,166,0,21,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 22:00:00,42.05198,2.2,2.1,89.2,122,0,22,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-19 23:00:00,36.62892,2.1,1.7,86.8,78,0,23,3,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 00:00:00,24.03068,2.4,2.8,72.1,31,0,0,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 01:00:00,21.05132,1.7,2.5,72.0,26,0,1,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 02:00:00,17.87891,1.1,2.1,57.8,8,0,2,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 03:00:00,10.68897,0.6,2.1,45.3,30,0,3,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 04:00:00,7.09439,0.3,2.3,49.1,30,0,4,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 05:00:00,13.799129999999998,0.2,2.9,57.1,76,0,5,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 06:00:00,14.627,0.6,3.3,67.1,245,0,6,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 07:00:00,16.54164,3.1,5.5,70.0,489,0,7,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 08:00:00,14.07179,4.9,6.6,71.4,554,0,8,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 09:00:00,11.5412,6.2,8.2,75.8,456,0,9,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 10:00:00,7.643089999999999,7.0,8.4,76.6,492,0,10,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 11:00:00,7.54675,7.8,8.4,75.7,528,0,11,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 12:00:00,6.1346,8.4,8.8,78.9,598,0,12,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 13:00:00,6.4330300000000005,8.2,8.8,80.6,596,0,13,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 14:00:00,5.5049,7.9,8.6,80.3,624,0,14,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 15:00:00,7.10775,7.3,8.1,81.6,654,0,15,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 16:00:00,12.79392,6.4,6.6,81.9,599,0,16,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 17:00:00,12.7841,4.9,5.4,79.9,553,0,17,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 18:00:00,14.82045,3.7,4.8,79.6,466,0,18,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 19:00:00,14.62464,3.1,5.2,82.3,344,0,19,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 20:00:00,11.90295,2.7,5.5,81.9,224,0,20,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 21:00:00,8.98939,2.5,5.8,84.7,188,0,21,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 22:00:00,10.2132,2.3,6.2,86.6,100,0,22,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-20 23:00:00,5.9802800000000005,2.2,6.3,88.6,87,0,23,4,3,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-21 00:00:00,4.66524,2.1,4.9,85.2,61,0,0,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-21 01:00:00,4.01921,2.0,5.8,94.2,44,0,1,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 02:00:00,3.9885099999999998,2.1,6.8,96.3,32,0,2,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 03:00:00,3.88904,2.0,7.0,97.3,22,0,3,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 04:00:00,3.3547800000000003,1.9,7.3,99.2,22,0,4,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 05:00:00,4.66887,1.9,8.0,99.8,56,0,5,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 06:00:00,6.176080000000001,2.3,8.3,104.1,88,0,6,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 07:00:00,7.8787199999999995,3.8,9.2,110.2,154,0,7,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 08:00:00,6.9100600000000005,4.8,9.3,110.6,302,0,8,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 09:00:00,6.621360000000001,6.1,9.7,114.0,294,0,9,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 10:00:00,6.08594,7.0,9.9,116.2,426,0,10,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 11:00:00,5.06365,7.5,9.6,114.7,481,0,11,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 12:00:00,4.67626,7.8,9.5,114.0,522,0,12,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 13:00:00,4.628080000000001,7.8,9.6,112.7,466,0,13,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 14:00:00,4.8208,7.4,9.5,112.3,539,0,14,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 15:00:00,6.2841,6.7,9.4,111.5,515,0,15,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 16:00:00,7.8795,5.6,8.7,110.2,440,0,16,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 17:00:00,8.702069999999999,4.0,7.9,110.0,363,0,17,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 18:00:00,8.60259,3.0,7.7,111.8,315,0,18,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 19:00:00,8.99037,2.5,7.6,114.4,247,0,19,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 20:00:00,10.55003,2.3,7.4,118.3,194,0,20,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 21:00:00,10.30252,2.1,7.0,120.7,128,0,21,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 22:00:00,10.45134,2.1,6.2,120.6,84,0,22,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-21 23:00:00,8.01898,1.9,5.5,119.8,40,0,23,5,3,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 00:00:00,6.67615,1.0,2.6,78.0,43,0,0,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-22 01:00:00,5.31645,0.4,2.9,92.9,16,0,1,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 02:00:00,8.84602,0.5,4.0,110.4,26,0,2,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 03:00:00,11.619639999999999,0.3,3.6,110.6,18,0,3,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 04:00:00,11.61733,0.1,3.6,109.4,28,0,4,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 05:00:00,10.74137,0.1,3.9,117.6,27,0,5,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 06:00:00,15.611979999999999,0.2,4.1,123.3,61,0,6,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 07:00:00,20.63014,2.0,5.4,128.9,110,0,7,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 08:00:00,7.8848199999999995,3.7,6.2,129.9,175,0,8,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 09:00:00,5.942419999999999,5.1,6.1,129.5,237,0,9,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 10:00:00,5.65172,6.7,5.7,130.5,321,0,10,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 11:00:00,5.114269999999999,7.8,5.7,125.7,441,0,11,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 12:00:00,5.845269999999999,8.4,6.0,123.9,464,0,12,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 13:00:00,5.79553,8.8,6.1,124.2,464,0,13,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 14:00:00,6.62369,9.0,5.9,123.8,420,0,14,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 15:00:00,7.401339999999999,8.7,5.6,117.6,368,0,15,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 16:00:00,9.68494,7.8,5.2,117.3,393,0,16,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 17:00:00,12.35295,6.1,3.9,112.0,282,0,17,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 18:00:00,15.06838,4.4,2.9,104.4,179,0,18,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 19:00:00,15.26154,3.4,3.2,108.8,176,0,19,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 20:00:00,19.82913,2.6,3.4,121.0,122,0,20,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 21:00:00,12.34602,2.0,3.9,134.5,92,0,21,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 22:00:00,10.11138,1.7,4.1,135.4,62,0,22,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 23:00:00,7.43761,1.5,4.1,137.2,28,0,23,6,3,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 00:00:00,8.23382,1.2,3.7,123.8,15,1,0,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 01:00:00,8.23382,1.2,3.7,123.8,16,1,1,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 02:00:00,8.94342,1.4,4.5,144.1,16,1,2,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 03:00:00,8.847760000000001,0.8,3.8,147.5,14,1,3,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 04:00:00,16.242420000000003,0.4,3.5,148.1,14,1,4,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 05:00:00,21.67118,0.4,4.5,149.7,94,1,5,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 06:00:00,37.95045,0.8,5.1,152.3,176,1,6,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 07:00:00,34.97833,2.9,6.6,159.3,424,1,7,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 08:00:00,20.88158,4.2,6.1,159.2,468,1,8,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 09:00:00,15.29309,5.6,5.9,165.2,324,1,9,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 10:00:00,12.91413,6.7,6.5,166.7,416,1,10,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 11:00:00,15.654520000000002,7.8,6.7,165.1,402,1,11,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 12:00:00,13.9907,8.7,6.9,165.9,473,1,12,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 13:00:00,13.78911,9.3,6.9,167.4,475,1,13,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 14:00:00,12.90728,9.5,6.9,167.5,436,1,14,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 15:00:00,15.24146,9.1,6.2,167.8,496,1,15,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 16:00:00,16.94473,8.2,5.8,164.8,454,1,16,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 17:00:00,21.1192,6.5,4.3,160.1,482,1,17,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 18:00:00,25.95945,5.1,4.5,159.3,284,1,18,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 19:00:00,29.4571,4.3,5.1,163.5,258,1,19,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 20:00:00,16.37943,3.8,5.3,166.8,134,1,20,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 21:00:00,21.44334,3.3,5.8,172.4,108,1,21,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 22:00:00,19.00666,2.8,5.8,173.4,48,1,22,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 23:00:00,19.39461,2.6,6.1,172.5,34,1,23,0,3,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 00:00:00,19.76904,2.5,4.0,154.9,11,1,0,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 01:00:00,15.554129999999999,2.2,4.6,167.1,22,1,1,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 02:00:00,14.000979999999998,2.2,5.5,166.3,20,1,2,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 03:00:00,12.152339999999999,2.0,5.5,170.3,14,1,3,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 04:00:00,10.69551,2.2,6.0,171.1,24,1,4,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 05:00:00,15.807039999999999,2.6,6.4,174.2,46,1,5,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 06:00:00,16.296039999999998,3.2,6.1,179.9,159,1,6,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 07:00:00,17.9077,5.4,6.9,190.4,320,1,7,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 08:00:00,16.60683,6.3,6.9,190.2,311,1,8,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 09:00:00,18.95801,6.9,7.5,188.6,362,1,9,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 10:00:00,16.90896,7.4,7.8,186.7,295,1,10,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 11:00:00,15.01172,9.2,8.6,188.3,296,1,11,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 12:00:00,11.401480000000001,10.7,8.7,192.4,320,1,12,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 13:00:00,10.07953,11.9,8.7,201.1,377,1,13,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 14:00:00,8.51834,12.4,7.9,203.8,244,1,14,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 15:00:00,8.90939,12.5,7.3,201.6,272,1,15,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 16:00:00,10.65594,12.1,6.1,201.9,348,1,16,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 17:00:00,9.77476,10.7,5.7,196.4,324,1,17,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 18:00:00,12.7909,9.6,5.9,189.8,235,1,18,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 19:00:00,15.51394,9.0,6.1,187.7,147,1,19,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 20:00:00,14.29521,8.3,6.2,185.4,106,1,20,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 21:00:00,14.486970000000001,7.5,6.4,180.3,52,1,21,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-24 22:00:00,15.41223,6.6,6.6,177.8,24,1,22,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-24 23:00:00,13.903410000000001,5.6,6.6,179.4,18,1,23,1,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 00:00:00,11.99362,6.5,5.4,167.7,9,1,0,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 01:00:00,11.28168,5.9,5.9,175.3,6,1,1,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 02:00:00,13.03345,5.0,5.6,185.5,6,1,2,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 03:00:00,9.919889999999999,4.2,5.1,180.8,4,1,3,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 04:00:00,9.728060000000001,3.5,3.7,181.6,16,1,4,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 05:00:00,17.35851,2.8,2.9,174.9,44,1,5,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 06:00:00,40.012240000000006,2.9,3.1,169.8,96,1,6,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 07:00:00,34.34147,5.0,4.2,183.3,296,1,7,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 08:00:00,15.62609,6.7,4.1,185.3,267,1,8,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 09:00:00,11.83015,8.5,3.9,191.9,233,1,9,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 10:00:00,12.37117,10.1,3.7,197.8,258,1,10,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 11:00:00,11.107339999999999,11.3,3.4,196.2,284,1,11,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 12:00:00,11.006780000000001,12.2,3.2,199.0,274,1,12,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 13:00:00,10.61642,12.5,2.9,192.3,292,1,13,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 14:00:00,10.7589,12.7,3.0,183.0,302,1,14,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-25 15:00:00,9.782630000000001,12.5,2.9,175.8,256,1,15,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 16:00:00,14.112520000000002,11.7,3.0,172.7,286,1,16,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 17:00:00,15.1307,9.9,2.3,172.4,284,1,17,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 18:00:00,22.41679,8.0,2.3,156.9,213,1,18,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-25 19:00:00,60.900569999999995,6.7,2.9,146.5,139,1,19,2,3,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
